Log file open, 12/09/22 19:33:46
[2022.12.10-01.33.55:615][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2022.12.10-01.33.55:615][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2022.12.10-01.33.55:615][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2022.12.10-01.33.55:615][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2022.12.10-01.33.55:615][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2022.12.10-01.33.57:714][  0]LogNetVersion: ThirdPerson_Proyecto 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1256703238)
[2022.12.10-01.34.01:483][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2022.12.10-01.34.01:483][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2022.12.10-01.34.01:483][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2022.12.10-01.34.01:499][  0]LogSlate: Border
[2022.12.10-01.34.01:499][  0]LogSlate: BreadcrumbButton
[2022.12.10-01.34.01:499][  0]LogSlate: Brushes.Title
[2022.12.10-01.34.01:499][  0]LogSlate: Default
[2022.12.10-01.34.01:499][  0]LogSlate: Icons.Save
[2022.12.10-01.34.01:499][  0]LogSlate: Icons.Toolbar.Settings
[2022.12.10-01.34.01:499][  0]LogSlate: ListView
[2022.12.10-01.34.01:499][  0]LogSlate: SoftwareCursor_CardinalCross
[2022.12.10-01.34.01:499][  0]LogSlate: SoftwareCursor_Grab
[2022.12.10-01.34.01:499][  0]LogSlate: TableView.DarkRow
[2022.12.10-01.34.01:499][  0]LogSlate: TableView.Row
[2022.12.10-01.34.01:499][  0]LogSlate: TreeView
[2022.12.10-01.34.01:599][  0]LogTurnkeySupport: Turnkey Device: Win64@MSI: (Name=MSI, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.12.10-01.34.01:644][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 1ADD039C418B852CF497C4B41247A15C | Instance: DB16618D40D12F48301350BFE35E1A7E (MSI-9852).
[2022.12.10-01.34.01:820][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2022.12.10-01.34.01:842][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2022.12.10-01.34.02:055][  0]LogPython: Using Python 3.9.7
[2022.12.10-01.34.02:810][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2022.12.10-01.34.02:860][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2022.12.10-01.34.02:863][  0]LogUdpMessaging: Display: Added local interface '192.168.100.56' to multicast group '230.0.0.1:6666'
[2022.12.10-01.34.02:979][  0]SourceControl: Source control is disabled
[2022.12.10-01.34.02:983][  0]SourceControl: Source control is disabled
[2022.12.10-01.34.02:987][  0]SourceControl: Source control is disabled
[2022.12.10-01.34.02:991][  0]LogUProjectInfo: Found projects:
[2022.12.10-01.34.03:046][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2022.12.10-01.34.03:062][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.10-01.34.03:062][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.10-01.34.03:394][  0]LogOpenImageDenoise: OIDN starting up
[2022.12.10-01.34.03:700][  0]LogCollectionManager: Loaded 0 collections in 0.000727 seconds
[2022.12.10-01.34.03:701][  0]LogFileCache: Scanning file cache for directory 'D:/Academico/ThirdPerson_Proyecto/Saved/Collections/' took 0.00s
[2022.12.10-01.34.03:701][  0]LogFileCache: Scanning file cache for directory 'D:/Academico/ThirdPerson_Proyecto/Content/Developers/black/Collections/' took 0.00s
[2022.12.10-01.34.03:701][  0]LogFileCache: Scanning file cache for directory 'D:/Academico/ThirdPerson_Proyecto/Content/Collections/' took 0.00s
[2022.12.10-01.34.03:867][  0]LogEngine: Initializing Engine...
[2022.12.10-01.34.03:876][  0]LogStylusInput: Initializing StylusInput subsystem.
[2022.12.10-01.34.03:895][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2022.12.10-01.34.03:909][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2022.12.10-01.34.03:913][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2022.12.10-01.34.03:916][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2022.12.10-01.34.03:919][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2022.12.10-01.34.03:922][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2022.12.10-01.34.03:924][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2022.12.10-01.34.03:999][  0]LogInit: Initializing FReadOnlyCVARCache
[2022.12.10-01.34.04:013][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.10-01.34.04:031][  0]LogAIModule: Creating AISystem for world Untitled
[2022.12.10-01.34.04:032][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2022.12.10-01.34.04:032][  0]LogInit: Texture streaming: Enabled
[2022.12.10-01.34.04:054][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2022.12.10-01.34.04:063][  0]LogAudio: Display: Initializing Audio Device Manager...
[2022.12.10-01.34.04:078][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2022.12.10-01.34.04:078][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2022.12.10-01.34.04:080][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2022.12.10-01.34.04:081][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2022.12.10-01.34.04:081][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2022.12.10-01.34.04:081][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2022.12.10-01.34.04:081][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2022.12.10-01.34.04:082][  0]LogAudio: Display: Audio Device Manager Initialized
[2022.12.10-01.34.04:082][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.10-01.34.04:082][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.10-01.34.04:082][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.10-01.34.04:082][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.10-01.34.04:082][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.10-01.34.04:082][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.10-01.34.04:088][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.10-01.34.04:185][  0]LogAudioMixer: Display: Using Audio Hardware Device Realtek HD Audio 2nd output (Realtek(R) Audio)
[2022.12.10-01.34.04:186][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.10-01.34.04:188][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.10-01.34.04:188][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.10-01.34.04:189][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.12.10-01.34.04:189][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2022.12.10-01.34.04:190][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.12.10-01.34.04:190][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.12.10-01.34.04:190][  0]LogInit: FAudioDevice initialized.
[2022.12.10-01.34.04:190][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.12.10-01.34.04:209][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.12.10-01.34.04:214][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.12.10-01.34.04:214][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.12.10-01.34.04:216][  0]LogLiveCoding: Display: First instance in process group "UE_ThirdPerson_Proyecto_0x7ba2d5fa", spawning console
[2022.12.10-01.34.04:221][  0]LogLiveCoding: Display: Waiting for server
[2022.12.10-01.34.04:510][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.12.10-01.34.04:539][  0]LogInit: Transaction tracking system initialized
[2022.12.10-01.34.04:649][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../Academico/ThirdPerson_Proyecto/Saved/SourceControl/UncontrolledChangelists.json
[2022.12.10-01.34.04:649][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.12.10-01.34.04:652][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002235 seconds (Found 115 uncontrolled assets)
[2022.12.10-01.34.04:683][  0]BlueprintLog: New page: Editor Load
[2022.12.10-01.34.04:803][  0]LocalizationService: Localization service is disabled
[2022.12.10-01.34.04:866][  0]TimingProfiler: Initialize
[2022.12.10-01.34.04:866][  0]TimingProfiler: OnSessionChanged
[2022.12.10-01.34.04:866][  0]LoadingProfiler: Initialize
[2022.12.10-01.34.04:866][  0]LoadingProfiler: OnSessionChanged
[2022.12.10-01.34.04:866][  0]NetworkingProfiler: Initialize
[2022.12.10-01.34.04:866][  0]NetworkingProfiler: OnSessionChanged
[2022.12.10-01.34.04:866][  0]MemoryProfiler: Initialize
[2022.12.10-01.34.04:866][  0]MemoryProfiler: OnSessionChanged
[2022.12.10-01.34.05:127][  0]LogFileCache: Scanning file cache for directory 'D:/Academico/ThirdPerson_Proyecto/Content/' took 0.01s
[2022.12.10-01.34.05:466][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2022.12.10-01.34.05:619][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.12.10-01.34.05:660][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.12.10-01.34.05:662][  0]SourceControl: Source control is disabled
[2022.12.10-01.34.05:662][  0]LogUnrealEdMisc: Loading editor; pre map load, took 19.627
[2022.12.10-01.34.05:752][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 D:/Unreal/UE_5.1/FeaturePacks/StarterContent.upack)
[2022.12.10-01.34.05:849][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2022.12.10-01.34.05:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.12.10-01.34.05:916][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.12.10-01.34.05:934][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.12.10-01.34.05:964][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.12.10-01.34.05:968][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.12.10-01.34.05:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.12.10-01.34.05:993][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.12.10-01.34.06:004][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.12.10-01.34.06:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.12.10-01.34.06:012][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.12.10-01.34.06:016][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.10-01.34.06:021][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.10-01.34.06:026][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2022.12.10-01.34.06:030][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2022.12.10-01.34.06:034][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2022.12.10-01.34.06:046][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.10-01.34.06:050][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.10-01.34.06:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.10-01.34.06:058][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.10-01.34.06:662][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2022.12.10-01.34.06:684][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2022.12.10-01.34.06:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2022.12.10-01.34.06:749][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/Minimal_Default.umap"
[2022.12.10-01.34.06:789][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2022.12.10-01.34.06:856][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/StarterMap.umap"
[2022.12.10-01.34.07:353][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2022.12.10-01.34.07:408][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2022.12.10-01.34.07:422][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/MaterialSphere.uasset"
[2022.12.10-01.34.07:435][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Explosion.uasset"
[2022.12.10-01.34.07:449][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Bush.uasset"
[2022.12.10-01.34.07:461][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Fire.uasset"
[2022.12.10-01.34.07:466][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Chair.uasset"
[2022.12.10-01.34.07:480][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Smoke.uasset"
[2022.12.10-01.34.07:486][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2022.12.10-01.34.07:500][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Sparks.uasset"
[2022.12.10-01.34.07:513][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2022.12.10-01.34.07:521][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Couch.uasset"
[2022.12.10-01.34.07:528][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Door.uasset"
[2022.12.10-01.34.07:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2022.12.10-01.34.07:680][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2022.12.10-01.34.07:687][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2022.12.10-01.34.07:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2022.12.10-01.34.07:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2022.12.10-01.34.07:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2022.12.10-01.34.07:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Rock.uasset"
[2022.12.10-01.34.07:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Shelf.uasset"
[2022.12.10-01.34.07:729][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Stairs.uasset"
[2022.12.10-01.34.07:759][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_Statue.uasset"
[2022.12.10-01.34.07:784][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_TableRound.uasset"
[2022.12.10-01.34.07:788][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2022.12.10-01.34.07:792][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2022.12.10-01.34.07:796][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2022.12.10-01.34.07:815][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2022.12.10-01.34.07:819][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2022.12.10-01.34.07:824][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2022.12.10-01.34.07:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2022.12.10-01.34.07:831][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2022.12.10-01.34.07:835][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2022.12.10-01.34.07:839][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2022.12.10-01.34.07:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2022.12.10-01.34.07:847][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2022.12.10-01.34.08:029][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../Academico/ThirdPerson_Proyecto/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
